name,type,level,recipe,caracteristic,effect
Pelle Mairhe,Pelle,88,"['Bakélélite', 'Œuf de Dragoeuf Argile', ""Racine d'Abraknyde Ancestral"", 'Galet cramoisi', 'Barbe du Wa Wobot', 'Casque de Wobot']","['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+10)', 'Chance de base > 70 etVitalité de base > 90 etAgilité de base > 70']","['11 à 20 (dommages Neutre)', '1 à 8 (vol Eau)', '71 à 100 Vitalité', '41 à 50 Agilité', '41 à 50 Chance', '7 à 10 Prospection', '1 Invocation{~ps}{~zs}', '1 Portée']"
Racine Huzohide,Bâton,88,"['Bakélélite', 'Écorce de Liroye Merline', 'Galet cramoisi', 'Boule de Boulépique', 'Queue de Scordion Bleu', 'Carapace du Mantiscore']","['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+10)', 'Vitalité de base > 70']","['13 à 30 (dommages Neutre)', '71 à 100 Vitalité', '41 à 60 Intelligence', '21 à 25 Sagesse', '3 à 4 Dommage{~ps}{~zs} Feu', '3 à 4 Dommage{~ps}{~zs} Neutre', '4 à 5 Retrait PA', '16 à 20 Soin{~ps}{~zs}']"
Pelle Rinage,Pelle,88,"['Bakélélite', ""Racine d'Abraknyde Sombre"", 'Lunettes de Tiwobot', 'Rose des sables', 'Queue de Fennex', 'Carapace du Mantiscore']","['PA :3 (2 utilisations par tour)', 'Portée :1', 'CC :1/30 (+3)', 'Intelligence de base > 90 etChance de base > 90 etSagesse de base > 40']","['11 à 16 (dommages Neutre)', '3 à 6 (vol Eau)', '41 à 60 Vitalité', '36 à 45 Intelligence', '36 à 45 Chance', '7 à 10 Puissance', '16 à 20 Sagesse', '7 à 10 Prospection', '2 à 3 Dommage{~ps}{~zs} Feu', '2 à 3 Dommage{~ps}{~zs} Neutre', '2 à 3 Dommage{~ps}{~zs} Eau', '1 Invocation{~ps}{~zs}']"
Bâton de Daïgoro,Bâton,88,"['Œuf de Dragoeuf Ardoise', 'Substrat de Fascine', 'Boomerang du Dok Alako', 'Rose des sables', 'Globule de Nyée', 'Cœur du Mantiscore', 'Coiffe de Daïgoro', 'Collier Rouge de Daïgoro', 'Pagne de Daïgoro', 'Bâton de Daïgoro']","['PA :5 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+6)']","['11 à 17 (dommages Neutre)', '9 à 13 (dommages Terre)', '101 à 150 Vitalité', '31 à 40 Force', '11 à 15 Sagesse', '4 à 6 Dommage{~ps}{~zs} Terre', '4 à 6 Dommage{~ps}{~zs} Neutre', '3 à 4% Résistance Neutre', '3 à 4% Résistance Air', '2 à 3 Esquive PM']"
Arc Chiduc,Arc,87,"['Bakélélite', 'Œuf de Dragoeuf Charbon', 'Faux Visage de Choudini', 'Boomerang du Dok Alako', 'Galet cramoisi', 'Carapace du Mantiscore']","['PA :4 (1 utilisation par tour)', 'Portée :2 à 6', 'CC :1/30 (+10)', 'Sagesse de base > 50 etAgilité de base > 80']","['17 à 31 (dommages Neutre)', '151 à 200 Initiative', '61 à 80 Vitalité', '21 à 30 Puissance', '21 à 25 Sagesse', '7 à 10 Prospection', '4 à 5 Dommage{~ps}{~zs}', '1 Portée']"
Vouge à Poisson,Hache,87,"['Manganèse', 'Bauxite', ""Bois d'If"", 'Pierre de Cristal', 'Requin Marteau-Faucille', ""Bois d'Oliviolet"", 'Trident Cassé']","['PA :5 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+15)', 'Vitalité de base > 50 etAgilité de base > 50']","['31 à 35 (dommages Neutre)', '81 à 120 Vitalité', '41 à 60 Force', '41 à 60 Agilité', '-40 Chance', '16 à 20 Puissance', '4 à 5 Dommage{~ps}{~zs}', '2 à 3% Critique']"
Abraton Sombre,Bâton,87,"['Bakélélite', ""Ambre d'Abraknyde Sombre"", 'Rose des sables', ""Écorce d'Abraknyde Vénérable"", ""Écailles d'Ouroboulos"", 'Carapace du Mantiscore']","['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+8)', 'Vitalité de base > 140 etSagesse de base > 50']","['15 à 29 (dommages Neutre)', '-1 PA', '21 à 35 Force', '21 à 35 Intelligence', '21 à 35 Agilité', '4 à 5 Dommage{~ps}{~zs}', '1 Invocation{~ps}{~zs}', 'Arme de chasse']"
Racine Histre,Bâton,86,"['Bakélélite', 'Boomerang du Dok Alako', 'Galet cramoisi', ""Écailles d'Ouroboulos"", 'Queue de Scordion Bleu', 'Cœur du Mantiscore']","['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+7)', 'Vitalité de base > 90']","['13 à 30 (dommages Neutre)', '151 à 200 Vitalité', '21 à 30 Puissance', '16 à 20 Sagesse', '4 à 5 Dommage{~ps}{~zs}', '1 Portée']"
La Pelle Hélabète,Pelle,86,"['Bakélélite', 'Étoffe de Dok Alako', ""Écorce d'Abraknyde Ancestral"", 'Bâton de Blanc Pa Wabbit', 'Pépite', 'Cœur du Mantiscore']","['PA :5 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+15)', 'Chance de base > 140 etVitalité de base > 80']","['18 à 37 (dommages Neutre)', '151 à 200 Initiative', '21 à 30 Vitalité', '51 à 70 Chance', '7 à 10 Prospection', '4 à 5 Dommage{~ps}{~zs} Neutre', '4 à 5 Dommage{~ps}{~zs} Eau', '3 à 4% Résistance Terre', '3 à 4% Résistance Neutre']"
Racine Horodon,Bâton,86,"['Kolérat Mort', 'Substrat de Fascine', 'Boulon Wabbit', 'Pépite', 'Boule de Boulépique', 'Cœur du Mantiscore']","['PA :3 (2 utilisations par tour)', 'Portée :1', 'CC :1/30 (+5)', 'Intelligence de base > 140']","['2 à 11 (dommages Neutre)', '2 à 3 (vol Feu)', '36 à 45 Vitalité', '36 à 45 Intelligence', '11 à 15 Puissance', '21 à 25 Sagesse', '4 à 5 Dommage{~ps}{~zs}', '11 à 15 Soin{~ps}{~zs}', '1 Invocation{~ps}{~zs}']"
Bâton du Maître des Bouftous,Bâton,85,"['Bakélélite', ""Racine d'Abraknyde Sombre"", 'Lunettes de Tiwobot', 'Rose des sables', 'Boule de Boulépique', 'Carapace du Mantiscore']","['PA :3 (2 utilisations par tour)', 'Portée :1', 'CC :1/30 (+10)']","['11 à 15 (dommages Neutre)', '-50 Force', '41 à 50 Agilité', '11 à 15 Puissance', '2 à 3 Dommage{~ps}{~zs}', '2 à 3 Invocation{~ps}{~zs}', '4 à 5% Critique']"
Masse du Corailleur,Marteau,85,"['Bakélélite', 'Corail usé', 'Coccyx du Corailleur', 'Rose des sables', 'Sable Fin', 'Cœur du Mantiscore']","['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+10)', 'Chance de base > 90 etAgilité de base > 90 etVitalité de base > 140']","['8 à 16 (dommages Eau)', '8 à 16 (dommages Air)', '61 à 80 Vitalité', '46 à 55 Agilité', '46 à 55 Chance', '21 à 30 Sagesse', '2 à 3 Dommage{~ps}{~zs}', '2 à 3% Critique']"
Pic à Glace,Épée,85,"['Bakélélite', 'Œuf de Dragoeuf Ardoise', ""Racine d'Abraknyde Sombre"", 'Galet cramoisi', 'Poil de Wobot Kiafin', 'Cœur du Mantiscore']","['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+10)', 'Force > 80']","['26 à 30 (dommages Neutre)', '71 à 100 Vitalité', '41 à 50 Chance', '2 à 3 Fuite', '4 à 5% Résistance Eau', '-5% Résistance Feu', '4 à 5 Dommage{~ps}{~zs}', '7 à 10 Dommage{~ps}{~zs} Critiques', '4 à 5% Critique']"
La Bastonneuze,Bâton,85,"['Bakélélite', 'Kolérat Mort', 'Étoffe de Dok Alako', 'Galet cramoisi', 'Boulon Wabbit', 'Carapace du Mantiscore']","['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+10)', 'Sagesse de base > 140 etVitalité de base > 200']","['14 à 28 (dommages Neutre)', '91 à 130 Vitalité', '26 à 35 Puissance', '21 à 30 Sagesse', '4 à 5% Critique', '1 Portée']"
Francisque Basquaise,Hache,84,"['Manganèse', 'Pierre de Saphir', 'Œil de Crowneille', 'Substrat de Fascine', 'Boulon Wabbit', 'Carapace du Mantiscore']","['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+10)', 'Vitalité de base > 90 etForce > 50']","['28 à 32 (dommages Neutre)', '41 à 50 Vitalité', '51 à 70 Force', '7 à 10 Fuite', '4 à 5 Dommage{~ps}{~zs} Terre', '4 à 5 Dommage{~ps}{~zs} Neutre', '7 à 10 Dommage{~ps}{~zs} Poussée', '4 à 5% Critique']"
La Migraine,Baguette,84,"['Bakélélite', 'Œuf de Dragoeuf Argile', 'Galet cramoisi', 'Estomac de Black Wo Wabbit', 'Carapace du Mantiscore', 'Œil de Léolhyène']","['PA :3 (2 utilisations par tour)', 'Portée :2 à 6', 'CC :1/30 (+10)', 'Intelligence de base > 140 etVitalité de base > 90']","['11 à 19 (dommages Neutre)', '301 à 350 Initiative', '71 à 90 Vitalité', '21 à 25 Puissance', '16 à 20 Sagesse', '2 à 3% Résistance Terre', '2 à 3% Résistance Neutre', '4 à 5 Dommage{~ps}{~zs}']"
Pelle Vaidaire,Pelle,84,"['Substrat de Fascine', 'Pierre Médicinale', 'Poil de Wobot Kiafin', 'Pépite', 'Boule de Boulépique', 'Cœur du Mantiscore']","['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+10)', 'Chance de base > 200 etVitalité de base > 70']","['6 à 13 (dommages Eau)', '6 à 13 (dommages Neutre)', '51 à 70 Vitalité', '31 à 40 Chance', '4 à 6 Dommage{~ps}{~zs}', '2 Portée']"
Hache Terrdala,Hache,83,"['Bakélélite', 'Bois de Bambou', 'Bois de Bambou Sombre', 'Artefact Pandawushu Roc', 'Boules de Kanniboul', 'Sable Fin', 'Carapace du Mantiscore', 'Chapeau Terrdala', 'Cape Terrdala', 'Ceinture Terrdala', 'Geta Terrdala', 'Alliance Terrdala', 'Amulette Terrdala', 'Hache Terrdala']","['PA :6 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+15)']","['11 à 35 (dommages Terre)', '3 à 4 (vol Feu)', '71 à 100 Vitalité', '41 à 60 Force', '16 à 20 Puissance', '4 à 5 Fuite', '4 à 5% Résistance Neutre', '3 à 4% Critique']"
Marteau Mato,Marteau,83,"['Bakélélite', 'Galet cramoisi', 'Sable Fin', 'Queue de Scordion Bleu', 'Queue de Fennex', 'Cœur du Mantiscore']","['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+5)', 'Intelligence de base > 90 etVitalité de base > 90']","['7 à 14 (dommages Neutre)', '7 à 14 (dommages Feu)', '81 à 120 Vitalité', '51 à 70 Intelligence', '21 à 30 Sagesse', '11 à 15 Soin{~ps}{~zs}', '1 Invocation{~ps}{~zs}']"
Baguette Molle,Baguette,83,"['Bakélélite', 'Étoffe de Dok Alako', 'Bâton de Blanc Pa Wabbit', 'Boulon Wabbit', 'Pépite', 'Carapace du Mantiscore']","['PA :2 (3 utilisations par tour)', 'Portée :2', 'CC :1/30 (+3)', 'Intelligence de base > 85']","['11 à 15 (dommages Neutre)', '-400 Initiative', '61 à 80 Vitalité', '21 à 30 Puissance', '21 à 30 Sagesse', '7 à 10 Prospection', '7 à 10 Dommage{~ps}{~zs}', '2 à 3% Critique']"
Sabre Sandanwa,Épée,83,"['Bakélélite', 'Étoffe de Dok Alako', 'Pierre Médicinale', 'Boulon Wabbit', 'Rose des sables', 'Carapace du Mantiscore']","['PA :5 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+12)', 'Force > 120']","['28 à 41 (dommages Neutre)', '61 à 80 Vitalité', '51 à 70 Force', '21 à 30 Puissance', '4 à 5 Tacle', '5 à 8 Dommage{~ps}{~zs}']"
Hache du Sandanwa,Hache,83,"['Bakélélite', 'Bois de Bambou Sombre', 'Boomerang du Dok Alako', 'Fleur de Blopignon', 'Lamelle de Champa Bleu', 'Sable Fin', 'Carapace du Mantiscore']","['PA :6 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+12)']","['11 à 45 (dommages Neutre)', '151 à 200 Initiative', '71 à 100 Vitalité', '21 à 30 Puissance', '21 à 25 Sagesse', '3 à 4 Dommage{~ps}{~zs}', '4 à 6% Critique']"
La Thor-Boyaux,Dague,83,"['Bakélélite', 'Œuf de Dragoeuf Ardoise', 'Pierre Médicinale', 'Barbe du Wa Wobot', 'Lunettes de Tiwobot', 'Pépite']","['PA :3 (2 utilisations par tour)', 'Portée :1', 'CC :1/30 (+7)', 'Agilité de base > 80 etForce > 90']","['14 à 23 (dommages Neutre)', '51 à 70 Vitalité', '31 à 40 Force', '31 à 40 Agilité', '4 à 5 Retrait PM', '4 à 5 Dommage{~ps}{~zs}', '1 Portée']"
Daguette du Captain Chafer,Dague,83,"['Bakélélite', 'Poil de Wobot Kiafin', 'Pépite', ""Racine d'Abraknyde Vénérable"", 'Carapace du Mantiscore', 'Cœur du Mantiscore']","['PA :3 (2 utilisations par tour)', 'Portée :1', 'CC :1/30 (+10)', 'Agilité de base > 90 etForce > 50']","['15 à 22 (dommages Neutre)', '151 à 200 Initiative', '41 à 60 Vitalité', '41 à 60 Agilité', '11 à 15 Puissance', '16 à 20 Sagesse', '4 à 5 Esquive PA', '4 à 5% Critique']"
Kaiser,Marteau,82,"['Or', 'Argent', 'Bois de Chêne', ""Bois d'If"", 'Bois de Merisier', 'Sang de Dragon Cochon', 'Pierre de Diamant']","['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+20)', 'Force > 80 etIntelligence de base > 80 etAgilité de base > 50']","['16 à 25 (dommages Neutre)', '71 à 100 Vitalité', '21 à 30 Force', '21 à 30 Intelligence', '21 à 30 Agilité', '16 à 20 Puissance', '4 à 5 Dommage{~ps}{~zs}', '7 à 10 Dommage{~ps}{~zs} Critiques']"
Arc Ange,Arc,82,"['Substrat de Fascine', 'Lunettes de Tiwobot', 'Pépite', ""Écailles d'Ouroboulos"", 'Cœur du Mantiscore', 'Œil de Léolhyène']","['PA :5 (1 utilisation par tour)', 'Portée :2 à 10', 'CC :1/30 (+10)', 'Agilité de base > 80 etForce > 50']","['17 à 31 (dommages Neutre)', '151 à 200 Initiative', '41 à 50 Vitalité', '41 à 50 Intelligence', '41 à 50 Chance', '16 à 20 Sagesse', '2% Résistance Eau', '2% Résistance Air', '2% Résistance Feu']"
Marteau Nitruhant,Marteau,82,"[""Ambre d'Abraknyde Sombre"", 'Substrat de Fascine', 'Étoffe de Dok Alako', 'Rose des sables', 'Queue de Scordion Bleu', 'Carapace du Mantiscore']","['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+10)', 'Intelligence de base > 50 etChance de base > 50']","['19 à 38 (dommages Neutre)', '61 à 80 Vitalité', '31 à 40 Intelligence', '41 à 50 Chance', '2 à 3 Dommage{~ps}{~zs}', '2 à 3% Critique', '1 Portée']"
Marteau Fantal,Marteau,81,"['Œuf de Dragoeuf Argile', 'Œuf de Dragoeuf Charbon', 'Substrat de Fascine', 'Galet cramoisi', 'Poil de Wobot Kiafin', 'Cœur du Mantiscore']","['PA :5 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+10)', 'Force > 80 etVitalité de base > 70']","['21 à 38 (dommages Neutre)', '51 à 70 Vitalité', '46 à 55 Force', '21 à 25 Sagesse', '4 à 5 Prospection', '2 à 3 Dommage{~ps}{~zs} Terre', '2 à 3 Dommage{~ps}{~zs} Neutre', '2 Invocation{~ps}{~zs}']"
Baguette Hincelle,Baguette,81,"['Œuf de Dragoeuf Argile', 'Substrat de Fascine', 'Boomerang du Warko Marron', 'Boulon Wabbit', 'Pépite', 'Carapace du Mantiscore']","['PA :4 (1 utilisation par tour)', 'Portée :2 à 4', 'CC :1/30 (+5)', 'Intelligence de base > 200']","['11 à 20 (dommages Neutre)', '3 à 4 (vol Feu)', '61 à 80 Vitalité', '41 à 50 Intelligence', '4 à 5 Fuite', '5 à 7 Dommage{~ps}{~zs} Feu', '5 à 7 Dommage{~ps}{~zs} Neutre', '4 à 5% Résistance Feu', '7 à 10 Soin{~ps}{~zs}']"
Marteau du Craqueleur Légendaire,Marteau,81,"['Pierre du Craqueleur', 'Charbon', 'Langue de Craquelope', 'Substrat de Fascine', 'Méga Pierre du Craqueleur Légendaire', 'Pépite', 'Bottes Du Craqueleur Légendaire', 'Casque du Craqueleur Légendaire', 'Marteau du Craqueleur Légendaire', 'Craquanneau Légendaire', 'Amulette du Craqueleur Légendaire', 'Ceinture du Craqueleur Légendaire', 'Craquelocape Légendaire']","['PA :5 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+3)', 'Agilité de base > 90 etIntelligence de base > 50']","['13 à 24 (dommages Air)', '9 à 14 (dommages Neutre)', '61 à 80 Vitalité', '36 à 45 Intelligence', '36 à 45 Agilité', '11 à 15 Puissance', '4 à 5 Tacle', '5 à 7 Dommage{~ps}{~zs}']"
Geish'Arc,Arc,81,"['Œuf de Dragoeuf Argile', 'Substrat de Fascine', 'Boomerang du Dok Alako', 'Galet cramoisi', 'Queue de Scordion Bleu', 'Carapace du Mantiscore']","['PA :4 (1 utilisation par tour)', 'Portée :3 à 7', 'CC :1/30 (+5)', 'Agilité de base > 200']","['5 à 12 (dommages Neutre)', '5 à 12 (dommages Air)', '41 à 50 Vitalité', '51 à 70 Agilité', '21 à 30 Sagesse', '4 à 5 Dommage{~ps}{~zs}', '4 à 5% Critique']"
Hachette Savante,Hache,81,"['Fer', 'Bois de Chêne', 'Bois de Châtaignier', ""Pierre d'Émeraude"", 'Pierre de Cristal', 'Métaria Mage rouge', 'Bois de Bombu']","['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+12)', 'Vitalité de base > 50 etAgilité de base > 50 etIntelligence de base > 50']","['23 à 29 (dommages Neutre)', '-200 Initiative', '71 à 100 Vitalité', '-50 Force', '31 à 40 Intelligence', '31 à 40 Agilité', '21 à 30 Puissance', '11 à 15 Sagesse', '4 à 5 Fuite', '5 à 7 Dommage{~ps}{~zs}']"
Lance d'Aga Dou,Lance,81,"['Bakélélite', ""Ambre d'Abraknyde Sombre"", 'Faux Visage de Choudini', 'Pépite', ""Racine d'Abraknyde Vénérable"", 'Carapace du Mantiscore']","['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+10)', 'Force > 80 etVitalité de base > 50']","['16 à 27 (dommages Neutre)', '41 à 60 Vitalité', '41 à 50 Force', '21 à 30 Sagesse', '4 à 5 Tacle', '1 Invocation{~ps}{~zs}', '1 Portée']"
Marteau à Torts,Marteau,81,"['Bakélélite', 'Œuf de Dragoeuf Argile', 'Casque de Wobot', 'Boulon Wabbit', 'Rose des sables', 'Carapace du Mantiscore']","['PA :3 (2 utilisations par tour)', 'Portée :1', 'CC :1/30 (+8)']","['11 à 20 (dommages Neutre)', '301 à 350 Initiative', '-50 Vitalité', '46 à 55 Intelligence', '36 à 45 Chance', '21 à 30 Sagesse', '4 à 5% Critique']"
Lames Sanglantes D'Ortimus Contrari,Dague,80,"['Fragment de Pierre Pointue', 'Substrat de Fascine', 'Pic de Dragodinde', 'Chicot du Flib', 'Duvet de Nelween']","['PA :3 (2 utilisations par tour)', 'Portée :1', 'CC :1/30 (+15)', 'Agilité de base > 79 etForce > 40']","['11 à 18 (dommages Neutre)', '21 à 30 Vitalité', '41 à 50 Agilité', '11 à 15 Sagesse', '2 à 3 Dommage{~ps}{~zs} Air', '2 à 3 Dommage{~ps}{~zs} Neutre', '2% Critique', '1 PM']"
La Pelle du Large,Pelle,80,[],[],[]
Masse Boulépique,Marteau,80,"['Bakélélite', 'Galet cramoisi', 'Sable Fin', 'Boule de Boulépique', 'Queue de Fennex', 'Carapace du Mantiscore']","['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :1/15 (+5)']","['11 à 15 (dommages Air)', '11 à 15 (dommages Feu)', '21 à 30 Intelligence', '21 à 30 Agilité', '4 à 5 Prospection', '4 à 5 Tacle', '2 à 3 Dommage{~ps}{~zs} Feu', '2 à 3 Dommage{~ps}{~zs} Air', '4 à 5 Soin{~ps}{~zs}', '1 Invocation{~ps}{~zs}', '1 Portée']"
Baguette Affeulante,Baguette,80,"['Dent de Dragodinde', 'Ongle de Kanigrou', 'Substrat de Fascine', 'Peau de Koalak Immature', 'Étoffe de Gourlo le Terrible']","['PA :3 (2 utilisations par tour)', 'Portée :2 à 3', 'CC :1/30 (+5)', 'Intelligence de base > 60 etVitalité de base > 40']","['11 à 14 (dommages Feu)', '251 à 300 Initiative', '61 à 80 Vitalité', '-60 Force', '41 à 60 Intelligence', '16 à 20 Sagesse', '4 à 5% Résistance Eau', '1 Portée']"
Hache du Mantiscore,Hache,80,"['Courroie en cuir', 'Méga Pierre du Craqueleur Légendaire', 'Galet cramoisi', 'Sable Fin', 'Queue de Fennex', 'Carapace du Mantiscore', 'Œil de Léolhyène']","['PA :5 (1 utilisation par tour)', 'Portée :1', 'CC :1/5 (+15)']","['31 à 36 (dommages Eau)', '41 à 60 Chance', '11 à 15 Sagesse', '5 à 7 Tacle', '2 à 3 Dommage{~ps}{~zs} Eau', '2 à 3% Résistance Air', '7 à 10 Soin{~ps}{~zs}', '3 à 4% Critique']"
Hache Eulouh,Hache,80,[],"['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+4)', 'Chance de base > 120 etAgilité de base > 60']","['11 à 17 (dommages Neutre)', '11 à 17 (dommages Eau)', '151 à 200 Initiative', '31 à 40 Vitalité', '21 à 30 Agilité', '41 à 50 Chance', '21 à 25 Sagesse', '7 à 10 Prospection', '4 à 5 Dommage{~ps}{~zs}']"
Dagues Hischantes,Dague,80,"['Collier Cassé de Macien', 'Papatte de Croc Gland', 'Substrat de Fascine', 'Pic de Dragodinde', 'Morceau de caleçon de Gourlo']","['PA :3 (2 utilisations par tour)', 'Portée :1', 'CC :1/30 (+10)', 'Agilité de base > 50 etForce > 50']","['13 à 22 (dommages Neutre)', '13 à 22 (soins Feu)', '41 à 60 Vitalité', '21 à 25 Force', '41 à 50 Agilité', '7 à 10 Dommage{~ps}{~zs} Neutre', '7 à 10 Soin{~ps}{~zs}', '1 Portée']"
Binette de Shika,Lance,80,"['Bakélélite', 'Osier Enchanté', 'Tissu Pourpre', 'Peau de Krambwork', 'Barbe du Wa Wobot', 'Pépite', 'Epis de Shika', 'Bracelet Magique de Shika', 'Binette de Shika', 'Sabots de Shika', 'Cape de Shika', 'Shikature', 'Shikacoiffe']","['PA :5 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+10)']","['15 à 26 (dommages Feu)', '2 à 3 (vol Eau)', '151 à 200 Initiative', '51 à 70 Vitalité', '41 à 60 Intelligence', '16 à 20 Chance', '11 à 15 Puissance', '2 à 3 Dommage{~ps}{~zs}', '4 à 5% Critique']"
Arc Boutant,Arc,80,"['Magnésite', 'Œil de Craquelope', 'Étoffe de Foufayteur', 'Oreille de Foufayteur', 'Fiole de fumée de Nelween']","['PA :4 (1 utilisation par tour)', 'Portée :2 à 6', 'CC :1/30 (+10)', 'Agilité de base > 70 etChance de base > 50']","['20 à 29 (dommages Neutre)', '51 à 70 Vitalité', '41 à 60 Chance', '11 à 15 Puissance', '4 à 5% Résistance Feu', '2 à 3 Dommage{~ps}{~zs}', '3 à 4% Critique']"
Marteau des Falistos,Marteau,79,"['Magnésite', 'Poil de Vétauran', 'Collier Cassé de Macien', 'Papatte de Croc Gland', 'Méga Pierre du Craqueleur Légendaire']","['PA :6 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+2)', 'Force > 79']","['31 à 50 (dommages Neutre)', '41 à 80 Force', '16 à 25 Sagesse', '31 à 50 Vitalité', '-1 à -2 Portée', 'Arme de chasse']"
Le Kikoularc,Arc,79,[],[],[]
Bardiche du Milicien,Hache,78,"['Manganèse', 'Pierre de Saphir', 'Trident Cassé', 'Substrat de Fascine', 'Sable Fin', 'Cœur du Mantiscore']","['PA :5 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+15)', 'Vitalité de base > 30 etForce > 30 etSagesse de base > 30 etChance de base > 5']","['26 à 32 (dommages Neutre)', '41 à 60 Vitalité', '41 à 50 Force', '-50 Intelligence', '41 à 50 Chance', '11 à 15 Sagesse', '5 à 7 Tacle', '4 à 5 Retrait PM', '1 Invocation{~ps}{~zs}']"
Baguette de Kouartz,Baguette,78,"['Graine de Scorbute', 'Collier Cassé de Macien', 'Substrat de Fascine', 'Fiole de fumée de Nelween', 'Aile de Dragodinde Dorée']","['PA :2 (3 utilisations par tour)', 'Portée :2 à 4', 'CC :1/25 (+5)', 'Intelligence de base > 120 etSagesse de base > 40']","['13 à 27 (dommages Neutre)', '9 à 23 (soins Feu)', '301 à 400 Initiative', '61 à 80 Vitalité', '41 à 50 Intelligence', '11 à 15 Puissance', '21 à 25 Sagesse', '2 à 3% Critique']"
Bâton du Sandanwa,Bâton,77,"['Charbon', 'Magnésite', 'Queue de scorbute', 'Crâne de Chef Crocodaille', 'Étoffe de Gourlo le Terrible']","['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+5)', 'Agilité de base > 90 etVitalité de base > 70']","['9 à 13 (dommages Air)', '9 à 13 (dommages Neutre)', '251 à 300 Initiative', '51 à 70 Vitalité', '36 à 45 Intelligence', '36 à 45 Agilité', '4 à 5 Fuite', '11 à 15 Soin{~ps}{~zs}']"
